id,department,ageAtHire,hireYear,tenure,reason,gender,gradeAtHire,current
GCR4216,Operational,58,1986,25,retired,F,1,FALSE
GCR4217,Administrative,36,2012,5,resigned,F,2,FALSE
GCR4218,Administrative,48,1995,0,resigned,M,2,FALSE
GCR4219,Operational,59,2003,15,NA,M,4,TRUE
GCR4220,Operational,35,1994,1,resigned,M,1,FALSE
GCR4221,Operational,33,1988,5,resigned,M,2,FALSE
GCR4222,Administrative,20,1983,28,resigned,M,1,FALSE
GCR4223,Operational,28,1993,3,terminated,M,2,FALSE
GCR4224,Administrative,27,2001,17,NA,F,2,TRUE
GCR4225,Administrative,40,1994,15,terminated,M,2,FALSE
GCR4226,Administrative,35,2007,0,resigned,F,1,FALSE
GCR4227,Administrative,46,2006,1,resigned,M,2,FALSE
GCR4228,Administrative,19,1990,1,terminated,M,1,FALSE
GCR4229,Administrative,51,2008,4,resigned,F,2,FALSE
GCR4230,Administrative,24,1998,0,resigned,M,2,FALSE
GCR4231,Operational,33,2006,12,NA,M,2,TRUE
GCR4232,Operational,36,1982,0,resigned,M,1,FALSE
GCR4233,Operational,24,1985,1,terminated,M,1,FALSE
GCR4234,Operational,32,2014,3,terminated,M,3,FALSE
GCR4235,Administrative,42,1993,0,resigned,M,1,FALSE
GCR4236,Administrative,41,1991,2,terminated,F,3,FALSE
GCR4237,Administrative,32,2009,9,resigned,M,2,FALSE
GCR4238,Administrative,50,1999,0,resigned,M,2,FALSE
GCR4239,Administrative,35,2016,2,NA,F,2,TRUE
GCR4240,Operational,29,2015,1,resigned,M,2,FALSE
GCR4241,Administrative,40,2008,1,terminated,F,1,FALSE
GCR4242,Operational,53,2016,2,NA,F,4,TRUE
GCR4243,Operational,18,2007,8,resigned,F,1,FALSE
GCR4244,Operational,35,1999,7,resigned,M,3,FALSE
GCR4245,Administrative,30,2012,2,resigned,F,1,FALSE
GCR4246,Operational,26,1997,1,terminated,F,2,FALSE
GCR4247,Operational,37,1994,6,resigned,M,3,FALSE
GCR4248,Administrative,38,2008,7,resigned,F,1,FALSE
GCR4249,Operational,44,1990,12,terminated,M,2,FALSE
GCR4250,Administrative,35,1985,1,resigned,F,2,FALSE
GCR4251,Administrative,22,1985,21,resigned,F,1,FALSE
GCR4252,Administrative,47,1983,5,resigned,M,2,FALSE
GCR4253,Administrative,18,2004,0,resigned,M,1,FALSE
GCR4254,Operational,49,1999,16,retired,M,1,FALSE
GCR4255,Administrative,40,2015,3,NA,F,3,TRUE
GCR4256,Operational,23,1998,7,resigned,M,1,FALSE
GCR4257,Operational,24,2018,0,NA,M,1,TRUE
GCR4258,Operational,40,1982,22,retired,M,1,FALSE
GCR4259,Operational,40,2010,8,NA,M,3,TRUE
GCR4260,Administrative,44,1983,13,resigned,M,4,FALSE
GCR4261,Administrative,37,1991,1,resigned,F,1,FALSE
GCR4262,Operational,20,2004,3,resigned,M,1,FALSE
GCR4263,Administrative,27,1990,3,resigned,M,2,FALSE
GCR4264,Operational,52,1980,1,resigned,F,4,FALSE
GCR4265,Administrative,33,2016,0,terminated,F,2,FALSE
GCR4266,Operational,46,2000,1,resigned,F,4,FALSE
GCR4267,Administrative,27,2001,2,resigned,M,1,FALSE
GCR4268,Operational,47,1998,3,resigned,F,3,FALSE
GCR4269,Administrative,25,2006,5,resigned,M,1,FALSE
GCR4270,Administrative,30,1997,15,resigned,M,2,FALSE
GCR4271,Administrative,53,2005,13,NA,F,2,TRUE
GCR4272,Operational,48,1999,16,retired,M,2,FALSE
GCR4273,Administrative,35,1999,3,resigned,M,2,FALSE
GCR4274,Operational,21,1981,4,resigned,M,1,FALSE
GCR4275,Administrative,59,1995,3,retired,M,5,FALSE
GCR4276,Administrative,49,2008,0,resigned,F,4,FALSE
GCR4277,Administrative,42,1980,11,resigned,M,1,FALSE
GCR4278,Operational,49,2018,0,resigned,M,3,FALSE
GCR4279,Administrative,33,2007,6,resigned,M,2,FALSE
GCR4280,Operational,31,1983,2,resigned,F,2,FALSE
GCR4281,Administrative,26,1983,2,resigned,M,2,FALSE
GCR4282,Operational,31,1990,10,resigned,M,3,FALSE
GCR4283,Operational,31,1997,4,resigned,M,2,FALSE
GCR4284,Operational,28,1992,5,resigned,M,2,FALSE
GCR4285,Operational,26,1988,1,resigned,M,2,FALSE
GCR4286,Operational,25,2015,0,resigned,M,2,FALSE
GCR4287,Operational,31,2015,0,resigned,M,1,FALSE
GCR4288,Operational,38,2013,5,NA,F,1,TRUE
GCR4289,Operational,48,2013,0,resigned,M,1,FALSE
GCR4290,Operational,48,1995,10,resigned,M,3,FALSE
GCR4291,Administrative,23,2001,1,resigned,M,2,FALSE
GCR4292,Administrative,41,2011,7,NA,M,1,TRUE
GCR4293,Operational,21,1994,24,NA,F,1,TRUE
GCR4294,Administrative,31,1999,10,resigned,M,2,FALSE
GCR4295,Administrative,46,1990,2,resigned,F,3,FALSE
GCR4296,Operational,31,1990,1,resigned,F,2,FALSE
GCR4297,Operational,19,2002,12,resigned,M,1,FALSE
GCR4298,Administrative,56,1997,4,retired,F,1,FALSE
GCR4299,Administrative,30,1992,21,terminated,F,1,FALSE
GCR4300,Operational,39,2013,5,NA,F,1,TRUE
GCR4301,Operational,20,1983,22,resigned,M,2,FALSE
GCR4302,Operational,41,1985,0,resigned,M,4,FALSE
GCR4303,Administrative,24,2007,0,resigned,F,1,FALSE
GCR4304,Administrative,29,2013,5,NA,F,1,TRUE
GCR4305,Administrative,28,2010,4,resigned,F,1,FALSE
GCR4306,Operational,30,2000,18,NA,M,3,TRUE
GCR4307,Operational,37,1986,26,retired,F,4,FALSE
GCR4308,Operational,35,1999,0,resigned,F,2,FALSE
GCR4309,Administrative,57,1982,13,retired,F,2,FALSE
GCR4310,Administrative,31,2011,7,NA,F,1,TRUE
GCR4311,Operational,39,2010,8,NA,M,1,TRUE
GCR4312,Administrative,31,2013,5,NA,M,3,TRUE
GCR4313,Administrative,34,2007,1,resigned,M,2,FALSE
GCR4314,Administrative,36,2005,7,resigned,M,2,FALSE
GCR4315,Administrative,31,1987,7,terminated,F,4,FALSE
GCR4316,Administrative,35,1994,2,resigned,M,2,FALSE
GCR4317,Administrative,54,1996,21,retired,F,2,FALSE
GCR4318,Administrative,33,1992,18,resigned,F,1,FALSE
GCR4319,Operational,57,2018,0,NA,M,1,TRUE
GCR4320,Administrative,32,2002,0,resigned,F,3,FALSE
GCR4321,Administrative,35,1991,3,terminated,F,1,FALSE
GCR4322,Operational,30,1984,0,resigned,M,3,FALSE
GCR4323,Operational,55,2003,8,retired,F,1,FALSE
GCR4324,Operational,24,1999,7,resigned,M,1,FALSE
GCR4325,Operational,25,1988,3,resigned,F,1,FALSE
GCR4326,Administrative,38,2006,12,NA,F,2,TRUE
GCR4327,Operational,49,1989,29,NA,M,3,TRUE
GCR4328,Administrative,40,2005,4,resigned,M,3,FALSE
GCR4329,Operational,37,1983,0,resigned,M,2,FALSE
GCR4330,Operational,34,1994,23,resigned,F,1,FALSE
GCR4331,Administrative,39,1989,0,resigned,F,3,FALSE
GCR4332,Operational,41,2013,5,NA,M,4,TRUE
GCR4333,Operational,35,2004,1,terminated,M,4,FALSE
GCR4334,Operational,31,1993,5,resigned,M,1,FALSE
GCR4335,Administrative,35,1990,15,terminated,F,3,FALSE
GCR4336,Operational,29,1991,2,resigned,M,3,FALSE
GCR4337,Operational,53,1991,1,resigned,M,2,FALSE
GCR4338,Operational,20,1984,5,resigned,M,2,FALSE
GCR4339,Operational,42,1991,3,resigned,F,1,FALSE
GCR4340,Operational,49,1983,7,resigned,F,4,FALSE
GCR4341,Operational,36,1999,19,NA,F,1,TRUE
GCR4342,Operational,49,1990,0,resigned,F,1,FALSE
GCR4343,Administrative,44,1980,5,terminated,F,2,FALSE
GCR4344,Operational,26,1982,0,resigned,M,3,FALSE
GCR4345,Operational,35,1987,1,resigned,M,1,FALSE
GCR4346,Administrative,24,1999,1,resigned,F,1,FALSE
GCR4347,Administrative,38,1983,23,retired,F,3,FALSE
GCR4348,Operational,42,1983,35,NA,M,3,TRUE
GCR4349,Operational,43,2008,1,resigned,M,4,FALSE
GCR4350,Operational,49,2010,6,resigned,M,1,FALSE
GCR4351,Operational,36,1993,0,resigned,M,2,FALSE
GCR4352,Operational,53,2014,0,resigned,M,1,FALSE
GCR4353,Administrative,32,1998,0,resigned,F,1,FALSE
GCR4354,Operational,20,2011,2,resigned,M,1,FALSE
GCR4355,Administrative,40,1996,2,resigned,M,3,FALSE
GCR4356,Administrative,36,1980,2,resigned,F,2,FALSE
GCR4357,Administrative,45,1989,3,resigned,F,5,FALSE
GCR4358,Administrative,44,1992,4,resigned,M,3,FALSE
GCR4359,Administrative,24,1990,12,resigned,F,2,FALSE
GCR4360,Administrative,25,2008,10,NA,F,2,TRUE
GCR4361,Operational,58,1989,6,retired,M,3,FALSE
GCR4362,Operational,32,2004,3,resigned,M,1,FALSE
GCR4363,Administrative,29,1986,13,resigned,F,1,FALSE
GCR4364,Operational,42,1986,0,resigned,M,3,FALSE
GCR4365,Operational,40,2015,0,resigned,F,2,FALSE
GCR4366,Operational,26,2003,15,resigned,F,2,FALSE
GCR4367,Administrative,49,1985,30,retired,F,1,FALSE
GCR4368,Administrative,24,1983,1,terminated,F,1,FALSE
GCR4369,Administrative,51,2016,2,resigned,M,4,FALSE
GCR4370,Administrative,26,1994,2,resigned,M,2,FALSE
GCR4371,Administrative,41,2006,1,resigned,M,2,FALSE
GCR4372,Operational,58,1990,1,resigned,F,2,FALSE
GCR4373,Operational,22,2001,9,resigned,M,2,FALSE
GCR4374,Operational,37,2013,4,resigned,F,1,FALSE
GCR4375,Administrative,30,1994,6,resigned,F,2,FALSE
GCR4376,Administrative,20,2011,7,NA,M,1,TRUE
GCR4377,Operational,34,2000,10,resigned,M,2,FALSE
GCR4378,Administrative,37,1985,0,resigned,M,2,FALSE
GCR4379,Administrative,26,2000,0,resigned,F,2,FALSE
GCR4380,Administrative,27,2004,4,terminated,M,2,FALSE
GCR4381,Operational,44,1992,14,resigned,M,1,FALSE
GCR4382,Administrative,29,1990,0,resigned,F,1,FALSE
GCR4383,Administrative,29,2000,18,NA,M,1,TRUE
GCR4384,Operational,25,2003,15,NA,F,2,TRUE
GCR4385,Operational,22,1998,0,resigned,M,1,FALSE
GCR4386,Administrative,35,1988,2,resigned,F,1,FALSE
GCR4387,Operational,47,1996,1,resigned,M,2,FALSE
GCR4388,Operational,34,1995,0,resigned,M,2,FALSE
GCR4389,Administrative,36,1989,4,resigned,F,1,FALSE
GCR4390,Operational,41,1987,22,retired,F,3,FALSE
GCR4391,Administrative,22,2014,4,NA,F,1,TRUE
GCR4392,Administrative,56,2013,1,resigned,F,2,FALSE
GCR4393,Operational,51,1983,12,retired,M,1,FALSE
GCR4394,Operational,35,1981,37,NA,M,1,TRUE
GCR4395,Administrative,28,1995,23,resigned,F,1,FALSE
GCR4396,Administrative,18,1992,4,terminated,F,1,FALSE
GCR4397,Operational,47,2008,10,resigned,F,4,FALSE
GCR4398,Operational,27,1991,0,resigned,M,2,FALSE
GCR4399,Operational,35,2017,1,NA,M,3,TRUE
GCR4400,Administrative,26,1988,20,resigned,M,2,FALSE
GCR4401,Operational,25,1994,18,resigned,M,1,FALSE
GCR4402,Operational,27,1988,30,NA,M,2,TRUE
GCR4403,Operational,38,2001,17,NA,M,2,TRUE
GCR4404,Operational,24,1983,6,resigned,F,1,FALSE
GCR4405,Operational,19,1999,1,resigned,M,1,FALSE
GCR4406,Administrative,53,1980,1,resigned,M,5,FALSE
GCR4407,Operational,22,2009,9,NA,M,2,TRUE
GCR4408,Administrative,46,1983,0,resigned,F,2,FALSE
GCR4409,Administrative,39,1985,1,resigned,F,3,FALSE
GCR4410,Operational,46,1993,0,resigned,M,3,FALSE
GCR4411,Administrative,50,1982,3,terminated,F,3,FALSE
GCR4412,Administrative,33,1981,22,terminated,M,1,FALSE
GCR4413,Operational,46,2000,11,resigned,M,4,FALSE
GCR4414,Administrative,25,2002,2,resigned,F,1,FALSE
GCR4415,Operational,45,1983,35,NA,M,2,TRUE
GCR4416,Administrative,43,1987,18,retired,M,2,FALSE
GCR4417,Operational,21,2010,0,terminated,M,2,FALSE
GCR4418,Operational,48,1986,5,resigned,F,4,FALSE
GCR4419,Operational,47,2006,2,resigned,M,4,FALSE
GCR4420,Operational,29,2008,1,resigned,M,1,FALSE
GCR4421,Administrative,47,2005,4,resigned,M,4,FALSE
GCR4422,Operational,42,2008,10,NA,F,2,TRUE
GCR4423,Operational,40,1989,1,resigned,M,2,FALSE
GCR4424,Administrative,45,1995,23,NA,F,1,TRUE
GCR4425,Operational,23,2015,0,resigned,M,1,FALSE
GCR4426,Operational,23,2009,9,NA,F,2,TRUE
GCR4427,Administrative,50,1992,2,terminated,F,2,FALSE
GCR4428,Operational,32,2001,17,NA,M,2,TRUE
GCR4429,Administrative,49,2000,8,resigned,M,4,FALSE
GCR4430,Administrative,49,1989,17,retired,M,3,FALSE
GCR4431,Operational,45,2011,6,terminated,M,3,FALSE
GCR4432,Administrative,53,2016,0,resigned,M,1,FALSE
GCR4433,Operational,31,2007,3,resigned,M,3,FALSE
GCR4434,Operational,25,2017,1,NA,F,2,TRUE
GCR4435,Administrative,42,2009,0,resigned,F,3,FALSE
GCR4436,Administrative,25,2005,13,NA,F,2,TRUE
GCR4437,Administrative,40,1994,5,terminated,F,4,FALSE
GCR4438,Operational,56,2016,2,NA,F,1,TRUE
GCR4439,Operational,31,1996,3,resigned,M,3,FALSE
GCR4440,Administrative,38,2001,0,resigned,M,2,FALSE
GCR4441,Administrative,39,1982,4,resigned,F,1,FALSE
GCR4442,Administrative,36,1984,3,resigned,F,2,FALSE
GCR4443,Operational,38,2005,9,resigned,M,2,FALSE
GCR4444,Administrative,33,2007,1,terminated,M,2,FALSE
GCR4445,Administrative,48,1989,10,resigned,M,4,FALSE
GCR4446,Administrative,36,1984,0,resigned,F,4,FALSE
GCR4447,Administrative,24,2015,3,NA,M,1,TRUE
GCR4448,Operational,54,1980,1,resigned,M,2,FALSE
GCR4449,Operational,23,2006,1,resigned,M,1,FALSE
GCR4450,Operational,24,2009,9,NA,M,2,TRUE
GCR4451,Administrative,19,2015,1,resigned,F,1,FALSE
GCR4452,Operational,48,2017,1,NA,M,4,TRUE
GCR4453,Operational,41,2018,0,NA,M,2,TRUE
GCR4454,Operational,18,1992,4,resigned,F,1,FALSE
GCR4455,Administrative,24,1994,5,resigned,F,2,FALSE
GCR4456,Administrative,37,2002,7,resigned,F,1,FALSE
GCR4457,Administrative,54,1987,1,resigned,M,1,FALSE
GCR4458,Administrative,31,1985,5,terminated,F,1,FALSE
GCR4459,Operational,45,2011,0,resigned,F,4,FALSE
GCR4460,Operational,20,2001,0,resigned,F,1,FALSE
GCR4461,Operational,21,2017,1,NA,M,2,TRUE
GCR4462,Administrative,26,1984,7,resigned,F,1,FALSE
GCR4463,Administrative,56,1983,2,terminated,F,1,FALSE
GCR4464,Administrative,37,2009,8,resigned,F,2,FALSE
GCR4465,Administrative,49,1981,19,retired,F,1,FALSE
GCR4466,Administrative,45,2014,4,NA,F,2,TRUE
GCR4467,Administrative,22,2015,0,resigned,M,1,FALSE
GCR4468,Operational,36,2008,9,resigned,M,4,FALSE
GCR4469,Operational,43,1988,30,NA,M,2,TRUE
GCR4470,Operational,47,1999,17,retired,M,3,FALSE
GCR4471,Administrative,36,2001,6,resigned,M,3,FALSE
GCR4472,Operational,47,1996,6,resigned,M,3,FALSE
GCR4473,Operational,24,2008,0,resigned,M,2,FALSE
GCR4474,Administrative,49,2005,11,retired,M,2,FALSE
GCR4475,Operational,18,2015,3,NA,M,1,TRUE
GCR4476,Operational,42,2011,2,terminated,F,2,FALSE
GCR4477,Operational,18,1989,29,NA,M,1,TRUE
GCR4478,Administrative,42,2017,0,resigned,F,3,FALSE
GCR4479,Operational,18,2002,1,resigned,M,1,FALSE
GCR4480,Administrative,18,1983,0,resigned,F,1,FALSE
GCR4481,Administrative,54,1990,3,resigned,M,3,FALSE
GCR4482,Administrative,27,1986,24,resigned,M,1,FALSE
GCR4483,Administrative,45,1995,3,resigned,F,2,FALSE
GCR4484,Operational,27,2018,0,NA,M,1,TRUE
GCR4485,Operational,23,2010,1,resigned,F,2,FALSE
GCR4486,Operational,23,1983,4,resigned,F,2,FALSE
GCR4487,Operational,37,1985,4,resigned,M,3,FALSE
GCR4488,Operational,29,2004,2,resigned,M,1,FALSE
GCR4489,Administrative,46,1988,3,resigned,F,1,FALSE
GCR4490,Administrative,23,1980,1,resigned,F,2,FALSE
GCR4491,Administrative,27,1990,6,resigned,F,2,FALSE
GCR4492,Administrative,24,2016,2,NA,F,1,TRUE
GCR4493,Administrative,21,1999,10,resigned,F,1,FALSE
GCR4494,Operational,45,1999,1,resigned,M,3,FALSE
GCR4495,Operational,52,1988,30,NA,M,2,TRUE
GCR4496,Operational,34,1980,1,resigned,M,1,FALSE
GCR4497,Administrative,48,1992,0,resigned,M,3,FALSE
GCR4498,Operational,27,1988,13,terminated,M,1,FALSE
GCR4499,Administrative,28,2011,1,resigned,F,1,FALSE
GCR4500,Administrative,52,1998,5,resigned,F,2,FALSE
GCR4501,Administrative,33,1987,0,resigned,F,2,FALSE
GCR4502,Administrative,47,1993,25,NA,M,4,TRUE
GCR4503,Administrative,42,1992,0,resigned,F,3,FALSE
GCR4504,Administrative,45,2013,4,resigned,F,3,FALSE
GCR4505,Administrative,33,2009,0,terminated,F,3,FALSE
GCR4506,Administrative,41,2016,0,resigned,F,1,FALSE
GCR4507,Administrative,51,2007,6,resigned,M,4,FALSE
GCR4508,Operational,34,2015,3,NA,M,1,TRUE
GCR4509,Administrative,18,2008,3,resigned,M,1,FALSE
GCR4510,Operational,36,1990,1,resigned,M,2,FALSE
GCR4511,Administrative,39,2011,2,resigned,M,2,FALSE
GCR4512,Administrative,59,2018,0,NA,M,5,TRUE
GCR4513,Operational,39,2009,9,NA,M,1,TRUE
GCR4514,Administrative,34,1990,3,resigned,F,1,FALSE
GCR4515,Operational,25,2005,13,NA,M,1,TRUE
GCR4516,Administrative,52,1994,11,retired,M,4,FALSE
GCR4517,Administrative,31,2012,5,resigned,F,1,FALSE
GCR4518,Operational,41,2012,6,NA,F,3,TRUE
GCR4519,Operational,26,1996,2,resigned,M,2,FALSE
GCR4520,Administrative,19,2002,15,terminated,F,1,FALSE
GCR4521,Administrative,47,1986,1,resigned,F,2,FALSE
GCR4522,Operational,44,2003,0,resigned,M,1,FALSE
GCR4523,Operational,22,1988,6,resigned,M,1,FALSE
GCR4524,Administrative,47,2009,5,resigned,F,3,FALSE
GCR4525,Operational,26,1996,10,resigned,M,1,FALSE
GCR4526,Administrative,38,2012,6,NA,F,3,TRUE
GCR4527,Administrative,22,2009,0,resigned,F,1,FALSE
GCR4528,Administrative,35,1998,16,resigned,F,2,FALSE
GCR4529,Administrative,26,2009,2,terminated,F,1,FALSE
GCR4530,Administrative,33,2003,8,resigned,M,1,FALSE
GCR4531,Administrative,22,1991,12,resigned,M,1,FALSE
GCR4532,Administrative,46,2009,0,resigned,F,3,FALSE
GCR4533,Operational,49,1987,0,resigned,F,4,FALSE
GCR4534,Operational,24,1999,0,resigned,M,2,FALSE
GCR4535,Operational,53,2012,0,terminated,M,4,FALSE
GCR4536,Administrative,44,1981,0,resigned,M,2,FALSE
GCR4537,Operational,49,2002,2,resigned,F,2,FALSE
GCR4538,Operational,44,2010,0,resigned,M,2,FALSE
GCR4539,Operational,35,2004,12,resigned,M,2,FALSE
GCR4540,Administrative,21,1992,2,resigned,F,1,FALSE
GCR4541,Administrative,34,1993,0,resigned,F,1,FALSE
GCR4542,Operational,53,1989,6,terminated,F,3,FALSE
GCR4543,Operational,20,2012,6,NA,M,1,TRUE
GCR4544,Operational,45,2017,0,terminated,M,2,FALSE
GCR4545,Administrative,45,2018,0,resigned,F,2,FALSE
GCR4546,Operational,36,2006,0,resigned,F,3,FALSE
GCR4547,Administrative,34,1980,0,resigned,F,3,FALSE
GCR4548,Operational,25,1981,18,resigned,M,1,FALSE
GCR4549,Administrative,40,2011,6,terminated,F,4,FALSE
GCR4550,Administrative,46,2002,5,resigned,M,3,FALSE
GCR4551,Administrative,34,1982,3,terminated,M,2,FALSE
GCR4552,Operational,37,1986,1,resigned,F,2,FALSE
GCR4553,Operational,38,1994,9,resigned,F,2,FALSE
GCR4554,Administrative,51,2007,5,resigned,F,1,FALSE
GCR4555,Operational,29,1980,8,resigned,M,1,FALSE
GCR4556,Administrative,49,2010,1,resigned,F,2,FALSE
GCR4557,Administrative,37,1984,0,resigned,F,2,FALSE
GCR4558,Operational,49,1990,7,resigned,M,1,FALSE
GCR4559,Administrative,21,2004,14,NA,M,1,TRUE
GCR4560,Administrative,32,2014,1,resigned,F,2,FALSE
GCR4561,Administrative,49,1997,0,resigned,M,3,FALSE
GCR4562,Administrative,55,1986,0,resigned,M,1,FALSE
GCR4563,Administrative,25,2005,4,resigned,M,1,FALSE
GCR4564,Operational,48,1983,1,resigned,M,2,FALSE
GCR4565,Administrative,51,2013,3,resigned,F,1,FALSE
GCR4566,Administrative,39,2005,13,NA,F,4,TRUE
GCR4567,Operational,37,1990,0,resigned,M,3,FALSE
GCR4568,Administrative,41,2004,0,resigned,M,2,FALSE
GCR4569,Operational,26,2013,0,resigned,F,2,FALSE
GCR4570,Operational,39,2004,0,terminated,F,1,FALSE
GCR4571,Administrative,49,1987,7,resigned,F,2,FALSE
GCR4572,Operational,44,2004,14,NA,F,4,TRUE
GCR4573,Operational,40,1991,16,resigned,M,2,FALSE
GCR4574,Administrative,47,1986,3,terminated,F,1,FALSE
GCR4575,Administrative,23,1994,0,resigned,F,2,FALSE
GCR4576,Administrative,30,1996,0,resigned,M,2,FALSE
GCR4577,Administrative,49,1983,1,resigned,F,2,FALSE
GCR4578,Operational,31,1984,1,resigned,M,2,FALSE
GCR4579,Administrative,50,1994,6,resigned,M,5,FALSE
GCR4580,Operational,31,1994,2,resigned,F,2,FALSE
GCR4581,Administrative,53,1987,1,resigned,F,3,FALSE
GCR4582,Administrative,41,1999,1,resigned,F,3,FALSE
GCR4583,Administrative,19,2005,8,terminated,F,1,FALSE
GCR4584,Administrative,41,1996,8,resigned,F,1,FALSE
GCR4585,Administrative,30,2008,6,resigned,M,2,FALSE
GCR4586,Operational,51,1992,1,resigned,F,4,FALSE
GCR4587,Operational,18,2001,3,resigned,M,2,FALSE
GCR4588,Operational,30,1983,9,resigned,M,1,FALSE
GCR4589,Operational,46,1988,5,resigned,F,2,FALSE
GCR4590,Administrative,36,1999,7,resigned,M,2,FALSE
GCR4591,Operational,32,2001,1,resigned,M,2,FALSE
GCR4592,Operational,24,1988,16,resigned,M,1,FALSE
GCR4593,Administrative,52,1986,8,retired,M,1,FALSE
GCR4594,Operational,29,2010,3,resigned,M,2,FALSE
GCR4595,Operational,29,1980,1,resigned,F,1,FALSE
GCR4596,Administrative,33,2000,6,resigned,F,3,FALSE
GCR4597,Administrative,18,2010,6,resigned,F,1,FALSE
GCR4598,Operational,36,2013,4,resigned,M,2,FALSE
GCR4599,Operational,27,2000,1,resigned,M,2,FALSE
GCR4600,Operational,18,2013,1,resigned,M,1,FALSE
GCR4601,Operational,19,1992,2,terminated,F,1,FALSE
GCR4602,Operational,48,2008,0,resigned,F,4,FALSE
GCR4603,Operational,23,2017,1,NA,F,1,TRUE
GCR4604,Administrative,21,2004,9,resigned,M,2,FALSE
GCR4605,Operational,54,2003,0,terminated,F,4,FALSE
GCR4606,Operational,31,2007,1,resigned,M,1,FALSE
GCR4607,Administrative,57,1988,1,resigned,F,4,FALSE
GCR4608,Operational,22,1980,1,resigned,F,2,FALSE
GCR4609,Operational,19,1987,8,resigned,F,2,FALSE
GCR4610,Operational,20,2016,1,resigned,F,2,FALSE
GCR4611,Administrative,48,1984,1,resigned,F,1,FALSE
GCR4612,Administrative,49,1981,0,resigned,M,1,FALSE
GCR4613,Operational,40,2014,3,resigned,M,2,FALSE
GCR4614,Operational,51,2013,5,NA,M,1,TRUE
GCR4615,Operational,43,1999,0,terminated,F,1,FALSE
GCR4616,Administrative,23,2004,2,resigned,M,1,FALSE
GCR4617,Administrative,34,1983,1,resigned,M,1,FALSE
GCR4618,Administrative,21,1994,0,resigned,F,1,FALSE
GCR4619,Administrative,25,1997,3,resigned,M,2,FALSE
GCR4620,Operational,38,2006,2,resigned,M,1,FALSE
GCR4621,Administrative,45,1987,2,resigned,F,2,FALSE
GCR4622,Operational,19,1982,2,resigned,F,1,FALSE
GCR4623,Operational,40,1985,2,resigned,F,4,FALSE
GCR4624,Operational,22,2005,0,resigned,F,1,FALSE
GCR4625,Operational,34,1999,19,NA,M,1,TRUE
GCR4626,Operational,24,2010,3,resigned,M,1,FALSE
GCR4627,Administrative,47,2008,10,NA,F,2,TRUE
GCR4628,Administrative,46,1989,15,retired,M,2,FALSE
GCR4629,Administrative,41,2017,1,NA,M,1,TRUE
GCR4630,Administrative,49,2008,10,NA,F,2,TRUE
GCR4631,Operational,23,2004,5,resigned,M,1,FALSE
GCR4632,Operational,49,2002,16,NA,M,2,TRUE
GCR4633,Administrative,33,1990,8,resigned,F,2,FALSE
GCR4634,Administrative,44,2015,0,resigned,M,3,FALSE
GCR4635,Operational,27,2004,2,resigned,M,2,FALSE
GCR4636,Administrative,32,2007,0,terminated,F,2,FALSE
GCR4637,Operational,29,2009,9,NA,M,1,TRUE
GCR4638,Operational,41,1998,20,NA,M,1,TRUE
GCR4639,Administrative,57,2000,1,resigned,F,3,FALSE
GCR4640,Administrative,45,1981,3,resigned,F,2,FALSE
GCR4641,Operational,45,1998,20,retired,M,2,FALSE
GCR4642,Administrative,30,2017,1,NA,M,2,TRUE
GCR4643,Administrative,19,2000,2,resigned,F,1,FALSE
GCR4644,Administrative,29,1992,1,terminated,F,2,FALSE
GCR4645,Operational,40,1981,5,terminated,M,1,FALSE
